slot,day_index,susceptible,exposed,infectious,recovered,new_infections,isolated
1416,59,45,0,0,15,0,0
1440,60,45,0,0,15,0,0
1441,60,45,0,0,15,0,0
1442,60,45,0,0,15,0,0
1443,60,45,0,0,15,0,0
1444,60,45,0,0,15,0,0
1445,60,45,0,0,15,0,0
1446,60,45,0,0,15,0,0
1447,60,45,0,0,15,0,0
1464,61,45,0,0,15,0,0
1488,62,45,0,0,15,0,0
1512,63,45,0,0,15,0,0
1536,64,45,0,0,15,0,0
1560,65,45,0,0,15,0,0
1561,65,45,0,0,15,0,0
1562,65,45,0,0,15,0,0
1563,65,45,0,0,15,0,0
1564,65,45,0,0,15,0,0
1565,65,45,0,0,15,0,0
1566,65,45,0,0,15,0,0
1567,65,45,0,0,15,0,0
1584,66,45,0,0,15,0,0
1608,67,45,0,0,15,0,0
1632,68,45,0,0,15,0,0
1656,69,45,0,0,15,0,0
1680,70,45,0,0,15,0,0
1681,70,45,0,0,15,0,0
1682,70,45,0,0,15,0,0
1683,70,45,0,0,15,0,0
1684,70,45,0,0,15,0,0
1685,70,45,0,0,15,0,0
1686,70,45,0,0,15,0,0
1687,70,45,0,0,15,0,0
1704,71,45,0,0,15,0,0
1728,72,45,0,0,15,0,0
1752,73,45,0,0,15,0,0
1776,74,45,0,0,15,0,0
1800,75,45,0,0,15,0,0
1801,75,45,0,0,15,0,0
1802,75,45,0,0,15,0,0
1803,75,45,0,0,15,0,0
1804,75,45,0,0,15,0,0
1805,75,45,0,0,15,0,0
1806,75,45,0,0,15,0,0
1807,75,45,0,0,15,0,0
1824,76,45,0,0,15,0,0
1848,77,45,0,0,15,0,0
1872,78,45,0,0,15,0,0
1896,79,45,0,0,15,0,0
1920,80,45,0,0,15,0,0
1921,80,45,0,0,15,0,0
1922,80,45,0,0,15,0,0
1923,80,45,0,0,15,0,0
1924,80,45,0,0,15,0,0
1925,80,45,0,0,15,0,0
1926,80,45,0,0,15,0,0
1927,80,45,0,0,15,0,0
1944,81,45,0,0,15,0,0
1968,82,45,0,0,15,0,0
1992,83,45,0,0,15,0,0
2016,84,45,0,0,15,0,0
2040,85,45,0,0,15,0,0
2041,85,45,0,0,15,0,0
2042,85,45,0,0,15,0,0
2043,85,45,0,0,15,0,0
2044,85,45,0,0,15,0,0
2045,85,45,0,0,15,0,0
2046,85,45,0,0,15,0,0
2047,85,45,0,0,15,0,0
2064,86,45,0,0,15,0,0
2088,87,45,0,0,15,0,0
2112,88,45,0,0,15,0,0
2136,89,45,0,0,15,0,0
2160,90,45,0,0,15,0,0
2161,90,45,0,0,15,0,0
2162,90,45,0,0,15,0,0
2163,90,45,0,0,15,0,0
2164,90,45,0,0,15,0,0
2165,90,45,0,0,15,0,0
2166,90,45,0,0,15,0,0
2167,90,45,0,0,15,0,0
2184,91,45,0,0,15,0,0
2208,92,45,0,0,15,0,0
2232,93,45,0,0,15,0,0
2256,94,45,0,0,15,0,0
2280,95,45,0,0,15,0,0
2281,95,45,0,0,15,0,0
2282,95,45,0,0,15,0,0
2283,95,45,0,0,15,0,0
2284,95,45,0,0,15,0,0
2285,95,45,0,0,15,0,0
2286,95,45,0,0,15,0,0
2287,95,45,0,0,15,0,0
2304,96,45,0,0,15,0,0
2328,97,45,0,0,15,0,0
2352,98,45,0,0,15,0,0
2376,99,45,0,0,15,0,0
2400,100,45,0,0,15,0,0
2401,100,45,0,0,15,0,0
2402,100,45,0,0,15,0,0
2403,100,45,0,0,15,0,0
2404,100,45,0,0,15,0,0
2405,100,45,0,0,15,0,0
2406,100,45,0,0,15,0,0
2407,100,45,0,0,15,0,0
2424,101,45,0,0,15,0,0
2448,102,45,0,0,15,0,0
2472,103,45,0,0,15,0,0
2496,104,45,0,0,15,0,0
2520,105,45,0,0,15,0,0
2521,105,45,0,0,15,0,0
2522,105,45,0,0,15,0,0
2523,105,45,0,0,15,0,0
2524,105,45,0,0,15,0,0
2525,105,45,0,0,15,0,0
2526,105,45,0,0,15,0,0
2527,105,45,0,0,15,0,0
2544,106,45,0,0,15,0,0
2568,107,45,0,0,15,0,0
2592,108,45,0,0,15,0,0
2616,109,45,0,0,15,0,0
2640,110,45,0,0,15,0,0
2641,110,45,0,0,15,0,0
2642,110,45,0,0,15,0,0
2643,110,45,0,0,15,0,0
2644,110,45,0,0,15,0,0
2645,110,45,0,0,15,0,0
2646,110,45,0,0,15,0,0
2647,110,45,0,0,15,0,0
2664,111,45,0,0,15,0,0
2688,112,45,0,0,15,0,0
2712,113,45,0,0,15,0,0
2736,114,45,0,0,15,0,0
2760,115,45,0,0,15,0,0
2761,115,45,0,0,15,0,0
2762,115,45,0,0,15,0,0
2763,115,45,0,0,15,0,0
2764,115,45,0,0,15,0,0
2765,115,45,0,0,15,0,0
2766,115,45,0,0,15,0,0
2767,115,45,0,0,15,0,0
2784,116,45,0,0,15,0,0
2808,117,45,0,0,15,0,0
2832,118,45,0,0,15,0,0
2856,119,45,0,0,15,0,0
2880,120,45,0,0,15,0,0
2881,120,45,0,0,15,0,0
2882,120,45,0,0,15,0,0
2883,120,45,0,0,15,0,0
2884,120,45,0,0,15,0,0
2885,120,45,0,0,15,0,0
2886,120,45,0,0,15,0,0
2887,120,45,0,0,15,0,0
2904,121,45,0,0,15,0,0
2928,122,45,0,0,15,0,0
2952,123,45,0,0,15,0,0
2976,124,45,0,0,15,0,0
3000,125,45,0,0,15,0,0
3001,125,45,0,0,15,0,0
3002,125,45,0,0,15,0,0
3003,125,45,0,0,15,0,0
3004,125,45,0,0,15,0,0
3005,125,45,0,0,15,0,0
3006,125,45,0,0,15,0,0
3007,125,45,0,0,15,0,0
3024,126,45,0,0,15,0,0
3048,127,45,0,0,15,0,0
3072,128,45,0,0,15,0,0
3096,129,45,0,0,15,0,0
3120,130,45,0,0,15,0,0
3121,130,45,0,0,15,0,0
3122,130,45,0,0,15,0,0
3123,130,45,0,0,15,0,0
3124,130,45,0,0,15,0,0
3125,130,45,0,0,15,0,0
3126,130,45,0,0,15,0,0
3127,130,45,0,0,15,0,0
3144,131,45,0,0,15,0,0
3168,132,45,0,0,15,0,0
3192,133,45,0,0,15,0,0
3216,134,45,0,0,15,0,0
3240,135,45,0,0,15,0,0
3241,135,45,0,0,15,0,0
3242,135,45,0,0,15,0,0
3243,135,45,0,0,15,0,0
3244,135,45,0,0,15,0,0
3245,135,45,0,0,15,0,0
3246,135,45,0,0,15,0,0
3247,135,45,0,0,15,0,0
3264,136,45,0,0,15,0,0
3288,137,45,0,0,15,0,0
3312,138,45,0,0,15,0,0
3336,139,45,0,0,15,0,0
3360,140,45,0,0,15,0,0
3361,140,45,0,0,15,0,0
3362,140,45,0,0,15,0,0
3363,140,45,0,0,15,0,0
3364,140,45,0,0,15,0,0
3365,140,45,0,0,15,0,0
3366,140,45,0,0,15,0,0
3367,140,45,0,0,15,0,0
3384,141,45,0,0,15,0,0
3408,142,45,0,0,15,0,0
3432,143,45,0,0,15,0,0
3456,144,45,0,0,15,0,0
3480,145,45,0,0,15,0,0
3481,145,45,0,0,15,0,0
3482,145,45,0,0,15,0,0
3483,145,45,0,0,15,0,0
3484,145,45,0,0,15,0,0
3485,145,45,0,0,15,0,0
3486,145,45,0,0,15,0,0
3487,145,45,0,0,15,0,0
3504,146,45,0,0,15,0,0
3528,147,45,0,0,15,0,0
3552,148,45,0,0,15,0,0
3576,149,45,0,0,15,0,0
3600,150,45,0,0,15,0,0
3601,150,45,0,0,15,0,0
3602,150,45,0,0,15,0,0
3603,150,45,0,0,15,0,0
3604,150,45,0,0,15,0,0
3605,150,45,0,0,15,0,0
3606,150,45,0,0,15,0,0
3607,150,45,0,0,15,0,0
3624,151,45,0,0,15,0,0
3648,152,45,0,0,15,0,0
3672,153,45,0,0,15,0,0
3696,154,45,0,0,15,0,0
3720,155,45,0,0,15,0,0
3721,155,45,0,0,15,0,0
3722,155,45,0,0,15,0,0
3723,155,45,0,0,15,0,0
3724,155,45,0,0,15,0,0
3725,155,45,0,0,15,0,0
3726,155,45,0,0,15,0,0
3727,155,45,0,0,15,0,0
3744,156,45,0,0,15,0,0
3768,157,45,0,0,15,0,0
3792,158,45,0,0,15,0,0
3816,159,45,0,0,15,0,0
3840,160,45,0,0,15,0,0
3841,160,45,0,0,15,0,0
3842,160,45,0,0,15,0,0
3843,160,45,0,0,15,0,0
3844,160,45,0,0,15,0,0
3845,160,45,0,0,15,0,0
3846,160,45,0,0,15,0,0
3847,160,45,0,0,15,0,0
3864,161,45,0,0,15,0,0
3888,162,45,0,0,15,0,0
3912,163,45,0,0,15,0,0
3936,164,45,0,0,15,0,0
3960,165,45,0,0,15,0,0
3961,165,45,0,0,15,0,0
3962,165,45,0,0,15,0,0
3963,165,45,0,0,15,0,0
3964,165,45,0,0,15,0,0
3965,165,45,0,0,15,0,0
3966,165,45,0,0,15,0,0
3967,165,45,0,0,15,0,0
3984,166,45,0,0,15,0,0
4008,167,45,0,0,15,0,0
4032,168,45,0,0,15,0,0
4056,169,45,0,0,15,0,0
4080,170,45,0,0,15,0,0
4081,170,45,0,0,15,0,0
4082,170,45,0,0,15,0,0
4083,170,45,0,0,15,0,0
4084,170,45,0,0,15,0,0
4085,170,45,0,0,15,0,0
4086,170,45,0,0,15,0,0
4087,170,45,0,0,15,0,0
4104,171,45,0,0,15,0,0
4128,172,45,0,0,15,0,0
4152,173,45,0,0,15,0,0
4176,174,45,0,0,15,0,0
4200,175,45,0,0,15,0,0
4201,175,45,0,0,15,0,0
4202,175,45,0,0,15,0,0
4203,175,45,0,0,15,0,0
4204,175,45,0,0,15,0,0
4205,175,45,0,0,15,0,0
4206,175,45,0,0,15,0,0
4207,175,45,0,0,15,0,0
4224,176,45,0,0,15,0,0
4248,177,45,0,0,15,0,0
4272,178,45,0,0,15,0,0
4296,179,45,0,0,15,0,0
4320,180,45,0,0,15,0,0
4321,180,45,0,0,15,0,0
4322,180,45,0,0,15,0,0
4323,180,45,0,0,15,0,0
4324,180,45,0,0,15,0,0
4325,180,45,0,0,15,0,0
4326,180,45,0,0,15,0,0
4327,180,45,0,0,15,0,0
4344,181,45,0,0,15,0,0
4368,182,45,0,0,15,0,0
4392,183,45,0,0,15,0,0
4416,184,45,0,0,15,0,0
4440,185,45,0,0,15,0,0
4441,185,45,0,0,15,0,0
4442,185,45,0,0,15,0,0
4443,185,45,0,0,15,0,0
4444,185,45,0,0,15,0,0
4445,185,45,0,0,15,0,0
4446,185,45,0,0,15,0,0
4447,185,45,0,0,15,0,0
4464,186,45,0,0,15,0,0
4488,187,45,0,0,15,0,0
4512,188,45,0,0,15,0,0
4536,189,45,0,0,15,0,0
4560,190,45,0,0,15,0,0
4561,190,45,0,0,15,0,0
4562,190,45,0,0,15,0,0
4563,190,45,0,0,15,0,0
4564,190,45,0,0,15,0,0
4565,190,45,0,0,15,0,0
4566,190,45,0,0,15,0,0
4567,190,45,0,0,15,0,0
4584,191,45,0,0,15,0,0
4608,192,45,0,0,15,0,0
4632,193,45,0,0,15,0,0
4656,194,45,0,0,15,0,0
4680,195,45,0,0,15,0,0
4681,195,45,0,0,15,0,0
4682,195,45,0,0,15,0,0
4683,195,45,0,0,15,0,0
4684,195,45,0,0,15,0,0
4685,195,45,0,0,15,0,0
4686,195,45,0,0,15,0,0
4687,195,45,0,0,15,0,0
4704,196,45,0,0,15,0,0
4728,197,45,0,0,15,0,0
4752,198,45,0,0,15,0,0
4776,199,45,0,0,15,0,0
4800,200,45,0,0,15,0,0
4801,200,45,0,0,15,0,0
4802,200,45,0,0,15,0,0
4803,200,45,0,0,15,0,0
4804,200,45,0,0,15,0,0
4805,200,45,0,0,15,0,0
4806,200,45,0,0,15,0,0
4807,200,45,0,0,15,0,0
4824,201,45,0,0,15,0,0
4848,202,45,0,0,15,0,0
4872,203,45,0,0,15,0,0
4896,204,45,0,0,15,0,0
4920,205,45,0,0,15,0,0
4921,205,45,0,0,15,0,0
4922,205,45,0,0,15,0,0
4923,205,45,0,0,15,0,0
4924,205,45,0,0,15,0,0
4925,205,45,0,0,15,0,0
4926,205,45,0,0,15,0,0
4927,205,45,0,0,15,0,0
4944,206,45,0,0,15,0,0
4968,207,45,0,0,15,0,0
4992,208,45,0,0,15,0,0
5016,209,45,0,0,15,0,0
5040,210,45,0,0,15,0,0
5041,210,45,0,0,15,0,0
5042,210,45,0,0,15,0,0
5043,210,45,0,0,15,0,0
5044,210,45,0,0,15,0,0
5045,210,45,0,0,15,0,0
5046,210,45,0,0,15,0,0
5047,210,45,0,0,15,0,0
5064,211,45,0,0,15,0,0
5088,212,45,0,0,15,0,0
5112,213,45,0,0,15,0,0
5136,214,45,0,0,15,0,0
5160,215,45,0,0,15,0,0
5161,215,45,0,0,15,0,0
5162,215,45,0,0,15,0,0
5163,215,45,0,0,15,0,0
5164,215,45,0,0,15,0,0
5165,215,45,0,0,15,0,0
5166,215,45,0,0,15,0,0
5167,215,45,0,0,15,0,0
5184,216,45,0,0,15,0,0
5208,217,45,0,0,15,0,0
5232,218,45,0,0,15,0,0
5256,219,45,0,0,15,0,0
5280,220,45,0,0,15,0,0
5281,220,45,0,0,15,0,0
5282,220,45,0,0,15,0,0
5283,220,45,0,0,15,0,0
5284,220,45,0,0,15,0,0
5285,220,45,0,0,15,0,0
5286,220,45,0,0,15,0,0
5287,220,45,0,0,15,0,0
5304,221,45,0,0,15,0,0
5328,222,45,0,0,15,0,0
5352,223,45,0,0,15,0,0
5376,224,45,0,0,15,0,0
5400,225,45,0,0,15,0,0
5401,225,45,0,0,15,0,0
5402,225,45,0,0,15,0,0
5403,225,45,0,0,15,0,0
5404,225,45,0,0,15,0,0
5405,225,45,0,0,15,0,0
5406,225,45,0,0,15,0,0
5407,225,45,0,0,15,0,0
5424,226,45,0,0,15,0,0
5448,227,45,0,0,15,0,0
5472,228,45,0,0,15,0,0
5496,229,45,0,0,15,0,0
5520,230,45,0,0,15,0,0
5521,230,45,0,0,15,0,0
5522,230,45,0,0,15,0,0
5523,230,45,0,0,15,0,0
5524,230,45,0,0,15,0,0
5525,230,45,0,0,15,0,0
5526,230,45,0,0,15,0,0
5527,230,45,0,0,15,0,0
5544,231,45,0,0,15,0,0
5568,232,45,0,0,15,0,0
5592,233,45,0,0,15,0,0
5616,234,45,0,0,15,0,0
5640,235,45,0,0,15,0,0
5641,235,45,0,0,15,0,0
5642,235,45,0,0,15,0,0
5643,235,45,0,0,15,0,0
5644,235,45,0,0,15,0,0
5645,235,45,0,0,15,0,0
5646,235,45,0,0,15,0,0
5647,235,45,0,0,15,0,0
5664,236,45,0,0,15,0,0
5688,237,45,0,0,15,0,0
5712,238,45,0,0,15,0,0
5736,239,45,0,0,15,0,0
5760,240,45,0,0,15,0,0
5761,240,45,0,0,15,0,0
5762,240,45,0,0,15,0,0
5763,240,45,0,0,15,0,0
5764,240,45,0,0,15,0,0
5765,240,45,0,0,15,0,0
5766,240,45,0,0,15,0,0
5767,240,45,0,0,15,0,0
5784,241,45,0,0,15,0,0
5808,242,45,0,0,15,0,0
5832,243,45,0,0,15,0,0
5856,244,45,0,0,15,0,0
5880,245,45,0,0,15,0,0
5881,245,45,0,0,15,0,0
5882,245,45,0,0,15,0,0
5883,245,45,0,0,15,0,0
5884,245,45,0,0,15,0,0
5885,245,45,0,0,15,0,0
5886,245,45,0,0,15,0,0
5887,245,45,0,0,15,0,0
5904,246,45,0,0,15,0,0
5928,247,45,0,0,15,0,0
5952,248,45,0,0,15,0,0
5976,249,45,0,0,15,0,0
6000,250,45,0,0,15,0,0
6001,250,45,0,0,15,0,0
6002,250,45,0,0,15,0,0
6003,250,45,0,0,15,0,0
6004,250,45,0,0,15,0,0
6005,250,45,0,0,15,0,0
6006,250,45,0,0,15,0,0
6007,250,45,0,0,15,0,0
6024,251,45,0,0,15,0,0
6048,252,45,0,0,15,0,0
6072,253,45,0,0,15,0,0
6096,254,45,0,0,15,0,0
6120,255,45,0,0,15,0,0
6121,255,45,0,0,15,0,0
6122,255,45,0,0,15,0,0
6123,255,45,0,0,15,0,0
6124,255,45,0,0,15,0,0
6125,255,45,0,0,15,0,0
6126,255,45,0,0,15,0,0
6127,255,45,0,0,15,0,0
6144,256,45,0,0,15,0,0
6168,257,45,0,0,15,0,0
6192,258,45,0,0,15,0,0
6216,259,45,0,0,15,0,0
6240,260,45,0,0,15,0,0
6241,260,45,0,0,15,0,0
6242,260,45,0,0,15,0,0
6243,260,45,0,0,15,0,0
6244,260,45,0,0,15,0,0
6245,260,45,0,0,15,0,0
6246,260,45,0,0,15,0,0
6247,260,45,0,0,15,0,0
6264,261,45,0,0,15,0,0
6288,262,45,0,0,15,0,0
6312,263,45,0,0,15,0,0
6336,264,45,0,0,15,0,0
6360,265,45,0,0,15,0,0
6361,265,45,0,0,15,0,0
6362,265,45,0,0,15,0,0
6363,265,45,0,0,15,0,0
6364,265,45,0,0,15,0,0
6365,265,45,0,0,15,0,0
6366,265,45,0,0,15,0,0
6367,265,45,0,0,15,0,0
6384,266,45,0,0,15,0,0
6408,267,45,0,0,15,0,0
6432,268,45,0,0,15,0,0
6456,269,45,0,0,15,0,0
6480,270,45,0,0,15,0,0
6481,270,45,0,0,15,0,0
6482,270,45,0,0,15,0,0
6483,270,45,0,0,15,0,0
6484,270,45,0,0,15,0,0
6485,270,45,0,0,15,0,0
6486,270,45,0,0,15,0,0
6487,270,45,0,0,15,0,0
6504,271,45,0,0,15,0,0
6528,272,45,0,0,15,0,0
6552,273,45,0,0,15,0,0
6576,274,45,0,0,15,0,0
6600,275,45,0,0,15,0,0
6601,275,45,0,0,15,0,0
6602,275,45,0,0,15,0,0
6603,275,45,0,0,15,0,0
6604,275,45,0,0,15,0,0
6605,275,45,0,0,15,0,0
6606,275,45,0,0,15,0,0
6607,275,45,0,0,15,0,0
6624,276,45,0,0,15,0,0
6648,277,45,0,0,15,0,0
6672,278,45,0,0,15,0,0
6696,279,45,0,0,15,0,0
6720,280,45,0,0,15,0,0
6721,280,45,0,0,15,0,0
6722,280,45,0,0,15,0,0
6723,280,45,0,0,15,0,0
6724,280,45,0,0,15,0,0
6725,280,45,0,0,15,0,0
6726,280,45,0,0,15,0,0
6727,280,45,0,0,15,0,0
6744,281,45,0,0,15,0,0
6768,282,45,0,0,15,0,0
6792,283,45,0,0,15,0,0
6816,284,45,0,0,15,0,0
6840,285,45,0,0,15,0,0
6841,285,45,0,0,15,0,0
6842,285,45,0,0,15,0,0
6843,285,45,0,0,15,0,0
6844,285,45,0,0,15,0,0
6845,285,45,0,0,15,0,0
6846,285,45,0,0,15,0,0
6847,285,45,0,0,15,0,0
6864,286,45,0,0,15,0,0
6888,287,45,0,0,15,0,0
6912,288,45,0,0,15,0,0
6936,289,45,0,0,15,0,0
6960,290,45,0,0,15,0,0
6961,290,45,0,0,15,0,0
6962,290,45,0,0,15,0,0
6963,290,45,0,0,15,0,0
6964,290,45,0,0,15,0,0
6965,290,45,0,0,15,0,0
6966,290,45,0,0,15,0,0
6967,290,45,0,0,15,0,0
6984,291,45,0,0,15,0,0
7008,292,45,0,0,15,0,0
7032,293,45,0,0,15,0,0
7056,294,45,0,0,15,0,0
7080,295,45,0,0,15,0,0
7081,295,45,0,0,15,0,0
7082,295,45,0,0,15,0,0
7083,295,45,0,0,15,0,0
7084,295,45,0,0,15,0,0
7085,295,45,0,0,15,0,0
7086,295,45,0,0,15,0,0
7087,295,45,0,0,15,0,0
7104,296,45,0,0,15,0,0
7128,297,45,0,0,15,0,0
7152,298,45,0,0,15,0,0
7176,299,45,0,0,15,0,0
7200,300,45,0,0,15,0,0
7201,300,45,0,0,15,0,0
7202,300,45,0,0,15,0,0
7203,300,45,0,0,15,0,0
7204,300,45,0,0,15,0,0
7205,300,45,0,0,15,0,0
7206,300,45,0,0,15,0,0
7207,300,45,0,0,15,0,0
7224,301,45,0,0,15,0,0
7248,302,45,0,0,15,0,0
7272,303,45,0,0,15,0,0
7296,304,45,0,0,15,0,0
7320,305,45,0,0,15,0,0
7321,305,45,0,0,15,0,0
7322,305,45,0,0,15,0,0
7323,305,45,0,0,15,0,0
7324,305,45,0,0,15,0,0
7325,305,45,0,0,15,0,0
7326,305,45,0,0,15,0,0
7327,305,45,0,0,15,0,0
7344,306,45,0,0,15,0,0
7368,307,45,0,0,15,0,0
7392,308,45,0,0,15,0,0
7416,309,45,0,0,15,0,0
7440,310,45,0,0,15,0,0
7441,310,45,0,0,15,0,0
7442,310,45,0,0,15,0,0
7443,310,45,0,0,15,0,0
7444,310,45,0,0,15,0,0
7445,310,45,0,0,15,0,0
7446,310,45,0,0,15,0,0
7447,310,45,0,0,15,0,0
7464,311,45,0,0,15,0,0
7488,312,45,0,0,15,0,0
7512,313,45,0,0,15,0,0
7536,314,45,0,0,15,0,0
7560,315,45,0,0,15,0,0
7561,315,45,0,0,15,0,0
7562,315,45,0,0,15,0,0
7563,315,45,0,0,15,0,0
7564,315,45,0,0,15,0,0
7565,315,45,0,0,15,0,0
7566,315,45,0,0,15,0,0
7567,315,45,0,0,15,0,0
7584,316,45,0,0,15,0,0
7608,317,45,0,0,15,0,0
7632,318,45,0,0,15,0,0
7656,319,45,0,0,15,0,0
7680,320,45,0,0,15,0,0
7681,320,45,0,0,15,0,0
7682,320,45,0,0,15,0,0
7683,320,45,0,0,15,0,0
7684,320,45,0,0,15,0,0
7685,320,45,0,0,15,0,0
7686,320,45,0,0,15,0,0
7687,320,45,0,0,15,0,0
7704,321,45,0,0,15,0,0
7728,322,45,0,0,15,0,0
7752,323,45,0,0,15,0,0
7776,324,45,0,0,15,0,0
7800,325,45,0,0,15,0,0
7801,325,45,0,0,15,0,0
7802,325,45,0,0,15,0,0
7803,325,45,0,0,15,0,0
7804,325,45,0,0,15,0,0
7805,325,45,0,0,15,0,0
7806,325,45,0,0,15,0,0
7807,325,45,0,0,15,0,0
7824,326,45,0,0,15,0,0
7848,327,45,0,0,15,0,0
7872,328,45,0,0,15,0,0
7896,329,45,0,0,15,0,0
7920,330,45,0,0,15,0,0
7921,330,45,0,0,15,0,0
7922,330,45,0,0,15,0,0
7923,330,45,0,0,15,0,0
7924,330,45,0,0,15,0,0
7925,330,45,0,0,15,0,0
7926,330,45,0,0,15,0,0
7927,330,45,0,0,15,0,0
7944,331,45,0,0,15,0,0
7968,332,45,0,0,15,0,0
7992,333,45,0,0,15,0,0
8016,334,45,0,0,15,0,0
8040,335,45,0,0,15,0,0
8041,335,45,0,0,15,0,0
8042,335,45,0,0,15,0,0
8043,335,45,0,0,15,0,0
8044,335,45,0,0,15,0,0
8045,335,45,0,0,15,0,0
8046,335,45,0,0,15,0,0
8047,335,45,0,0,15,0,0
8064,336,45,0,0,15,0,0
8088,337,45,0,0,15,0,0
8112,338,45,0,0,15,0,0
8136,339,45,0,0,15,0,0
8160,340,45,0,0,15,0,0
8161,340,45,0,0,15,0,0
8162,340,45,0,0,15,0,0
8163,340,45,0,0,15,0,0
8164,340,45,0,0,15,0,0
8165,340,45,0,0,15,0,0
8166,340,45,0,0,15,0,0
8167,340,45,0,0,15,0,0
8184,341,45,0,0,15,0,0
