slot,day_index,susceptible,exposed,infectious,recovered,new_infections,isolated
1416,59,50,0,0,10,0,0
1440,60,50,0,0,10,0,0
1441,60,50,0,0,10,0,0
1442,60,50,0,0,10,0,0
1443,60,50,0,0,10,0,0
1444,60,50,0,0,10,0,0
1445,60,50,0,0,10,0,0
1446,60,50,0,0,10,0,0
1447,60,50,0,0,10,0,0
1464,61,50,0,0,10,0,0
1488,62,50,0,0,10,0,0
1512,63,50,0,0,10,0,0
1536,64,50,0,0,10,0,0
1560,65,50,0,0,10,0,0
1561,65,50,0,0,10,0,0
1562,65,50,0,0,10,0,0
1563,65,50,0,0,10,0,0
1564,65,50,0,0,10,0,0
1565,65,50,0,0,10,0,0
1566,65,50,0,0,10,0,0
1567,65,50,0,0,10,0,0
1584,66,50,0,0,10,0,0
1608,67,50,0,0,10,0,0
1632,68,50,0,0,10,0,0
1656,69,50,0,0,10,0,0
1680,70,50,0,0,10,0,0
1681,70,50,0,0,10,0,0
1682,70,50,0,0,10,0,0
1683,70,50,0,0,10,0,0
1684,70,50,0,0,10,0,0
1685,70,50,0,0,10,0,0
1686,70,50,0,0,10,0,0
1687,70,50,0,0,10,0,0
1704,71,50,0,0,10,0,0
1728,72,50,0,0,10,0,0
1752,73,50,0,0,10,0,0
1776,74,50,0,0,10,0,0
1800,75,50,0,0,10,0,0
1801,75,50,0,0,10,0,0
1802,75,50,0,0,10,0,0
1803,75,50,0,0,10,0,0
1804,75,50,0,0,10,0,0
1805,75,50,0,0,10,0,0
1806,75,50,0,0,10,0,0
1807,75,50,0,0,10,0,0
1824,76,50,0,0,10,0,0
1848,77,50,0,0,10,0,0
1872,78,50,0,0,10,0,0
1896,79,50,0,0,10,0,0
1920,80,50,0,0,10,0,0
1921,80,50,0,0,10,0,0
1922,80,50,0,0,10,0,0
1923,80,50,0,0,10,0,0
1924,80,50,0,0,10,0,0
1925,80,50,0,0,10,0,0
1926,80,50,0,0,10,0,0
1927,80,50,0,0,10,0,0
1944,81,50,0,0,10,0,0
1968,82,50,0,0,10,0,0
1992,83,50,0,0,10,0,0
2016,84,50,0,0,10,0,0
2040,85,50,0,0,10,0,0
2041,85,50,0,0,10,0,0
2042,85,50,0,0,10,0,0
2043,85,50,0,0,10,0,0
2044,85,50,0,0,10,0,0
2045,85,50,0,0,10,0,0
2046,85,50,0,0,10,0,0
2047,85,50,0,0,10,0,0
2064,86,50,0,0,10,0,0
2088,87,50,0,0,10,0,0
2112,88,50,0,0,10,0,0
2136,89,50,0,0,10,0,0
2160,90,50,0,0,10,0,0
2161,90,50,0,0,10,0,0
2162,90,50,0,0,10,0,0
2163,90,50,0,0,10,0,0
2164,90,50,0,0,10,0,0
2165,90,50,0,0,10,0,0
2166,90,50,0,0,10,0,0
2167,90,50,0,0,10,0,0
2184,91,50,0,0,10,0,0
2208,92,50,0,0,10,0,0
2232,93,50,0,0,10,0,0
2256,94,50,0,0,10,0,0
2280,95,50,0,0,10,0,0
2281,95,50,0,0,10,0,0
2282,95,50,0,0,10,0,0
2283,95,50,0,0,10,0,0
2284,95,50,0,0,10,0,0
2285,95,50,0,0,10,0,0
2286,95,50,0,0,10,0,0
2287,95,50,0,0,10,0,0
2304,96,50,0,0,10,0,0
2328,97,50,0,0,10,0,0
2352,98,50,0,0,10,0,0
2376,99,50,0,0,10,0,0
2400,100,50,0,0,10,0,0
2401,100,50,0,0,10,0,0
2402,100,50,0,0,10,0,0
2403,100,50,0,0,10,0,0
2404,100,50,0,0,10,0,0
2405,100,50,0,0,10,0,0
2406,100,50,0,0,10,0,0
2407,100,50,0,0,10,0,0
2424,101,50,0,0,10,0,0
2448,102,50,0,0,10,0,0
2472,103,50,0,0,10,0,0
2496,104,50,0,0,10,0,0
2520,105,50,0,0,10,0,0
2521,105,50,0,0,10,0,0
2522,105,50,0,0,10,0,0
2523,105,50,0,0,10,0,0
2524,105,50,0,0,10,0,0
2525,105,50,0,0,10,0,0
2526,105,50,0,0,10,0,0
2527,105,50,0,0,10,0,0
2544,106,50,0,0,10,0,0
2568,107,50,0,0,10,0,0
2592,108,50,0,0,10,0,0
2616,109,50,0,0,10,0,0
2640,110,50,0,0,10,0,0
2641,110,50,0,0,10,0,0
2642,110,50,0,0,10,0,0
2643,110,50,0,0,10,0,0
2644,110,50,0,0,10,0,0
2645,110,50,0,0,10,0,0
2646,110,50,0,0,10,0,0
2647,110,50,0,0,10,0,0
2664,111,50,0,0,10,0,0
2688,112,50,0,0,10,0,0
2712,113,50,0,0,10,0,0
2736,114,50,0,0,10,0,0
2760,115,50,0,0,10,0,0
2761,115,50,0,0,10,0,0
2762,115,50,0,0,10,0,0
2763,115,50,0,0,10,0,0
2764,115,50,0,0,10,0,0
2765,115,50,0,0,10,0,0
2766,115,50,0,0,10,0,0
2767,115,50,0,0,10,0,0
2784,116,50,0,0,10,0,0
2808,117,50,0,0,10,0,0
2832,118,50,0,0,10,0,0
2856,119,50,0,0,10,0,0
2880,120,50,0,0,10,0,0
2881,120,50,0,0,10,0,0
2882,120,50,0,0,10,0,0
2883,120,50,0,0,10,0,0
2884,120,50,0,0,10,0,0
2885,120,50,0,0,10,0,0
2886,120,50,0,0,10,0,0
2887,120,50,0,0,10,0,0
2904,121,50,0,0,10,0,0
2928,122,50,0,0,10,0,0
2952,123,50,0,0,10,0,0
2976,124,50,0,0,10,0,0
3000,125,50,0,0,10,0,0
3001,125,50,0,0,10,0,0
3002,125,50,0,0,10,0,0
3003,125,50,0,0,10,0,0
3004,125,50,0,0,10,0,0
3005,125,50,0,0,10,0,0
3006,125,50,0,0,10,0,0
3007,125,50,0,0,10,0,0
3024,126,50,0,0,10,0,0
3048,127,50,0,0,10,0,0
3072,128,50,0,0,10,0,0
3096,129,50,0,0,10,0,0
3120,130,50,0,0,10,0,0
3121,130,50,0,0,10,0,0
3122,130,50,0,0,10,0,0
3123,130,50,0,0,10,0,0
3124,130,50,0,0,10,0,0
3125,130,50,0,0,10,0,0
3126,130,50,0,0,10,0,0
3127,130,50,0,0,10,0,0
3144,131,50,0,0,10,0,0
3168,132,50,0,0,10,0,0
3192,133,50,0,0,10,0,0
3216,134,50,0,0,10,0,0
3240,135,50,0,0,10,0,0
3241,135,50,0,0,10,0,0
3242,135,50,0,0,10,0,0
3243,135,50,0,0,10,0,0
3244,135,50,0,0,10,0,0
3245,135,50,0,0,10,0,0
3246,135,50,0,0,10,0,0
3247,135,50,0,0,10,0,0
3264,136,50,0,0,10,0,0
3288,137,50,0,0,10,0,0
3312,138,50,0,0,10,0,0
3336,139,50,0,0,10,0,0
3360,140,50,0,0,10,0,0
3361,140,50,0,0,10,0,0
3362,140,50,0,0,10,0,0
3363,140,50,0,0,10,0,0
3364,140,50,0,0,10,0,0
3365,140,50,0,0,10,0,0
3366,140,50,0,0,10,0,0
3367,140,50,0,0,10,0,0
3384,141,50,0,0,10,0,0
3408,142,50,0,0,10,0,0
3432,143,50,0,0,10,0,0
3456,144,50,0,0,10,0,0
3480,145,50,0,0,10,0,0
3481,145,50,0,0,10,0,0
3482,145,50,0,0,10,0,0
3483,145,50,0,0,10,0,0
3484,145,50,0,0,10,0,0
3485,145,50,0,0,10,0,0
3486,145,50,0,0,10,0,0
3487,145,50,0,0,10,0,0
3504,146,50,0,0,10,0,0
3528,147,50,0,0,10,0,0
3552,148,50,0,0,10,0,0
3576,149,50,0,0,10,0,0
3600,150,50,0,0,10,0,0
3601,150,50,0,0,10,0,0
3602,150,50,0,0,10,0,0
3603,150,50,0,0,10,0,0
3604,150,50,0,0,10,0,0
3605,150,50,0,0,10,0,0
3606,150,50,0,0,10,0,0
3607,150,50,0,0,10,0,0
3624,151,50,0,0,10,0,0
3648,152,50,0,0,10,0,0
3672,153,50,0,0,10,0,0
3696,154,50,0,0,10,0,0
3720,155,50,0,0,10,0,0
3721,155,50,0,0,10,0,0
3722,155,50,0,0,10,0,0
3723,155,50,0,0,10,0,0
3724,155,50,0,0,10,0,0
3725,155,50,0,0,10,0,0
3726,155,50,0,0,10,0,0
3727,155,50,0,0,10,0,0
3744,156,50,0,0,10,0,0
3768,157,50,0,0,10,0,0
3792,158,50,0,0,10,0,0
3816,159,50,0,0,10,0,0
3840,160,50,0,0,10,0,0
3841,160,50,0,0,10,0,0
3842,160,50,0,0,10,0,0
3843,160,50,0,0,10,0,0
3844,160,50,0,0,10,0,0
3845,160,50,0,0,10,0,0
3846,160,50,0,0,10,0,0
3847,160,50,0,0,10,0,0
3864,161,50,0,0,10,0,0
3888,162,50,0,0,10,0,0
3912,163,50,0,0,10,0,0
3936,164,50,0,0,10,0,0
3960,165,50,0,0,10,0,0
3961,165,50,0,0,10,0,0
3962,165,50,0,0,10,0,0
3963,165,50,0,0,10,0,0
3964,165,50,0,0,10,0,0
3965,165,50,0,0,10,0,0
3966,165,50,0,0,10,0,0
3967,165,50,0,0,10,0,0
3984,166,50,0,0,10,0,0
4008,167,50,0,0,10,0,0
4032,168,50,0,0,10,0,0
4056,169,50,0,0,10,0,0
4080,170,50,0,0,10,0,0
4081,170,50,0,0,10,0,0
4082,170,50,0,0,10,0,0
4083,170,50,0,0,10,0,0
4084,170,50,0,0,10,0,0
4085,170,50,0,0,10,0,0
4086,170,50,0,0,10,0,0
4087,170,50,0,0,10,0,0
4104,171,50,0,0,10,0,0
4128,172,50,0,0,10,0,0
4152,173,50,0,0,10,0,0
4176,174,50,0,0,10,0,0
4200,175,50,0,0,10,0,0
4201,175,50,0,0,10,0,0
4202,175,50,0,0,10,0,0
4203,175,50,0,0,10,0,0
4204,175,50,0,0,10,0,0
4205,175,50,0,0,10,0,0
4206,175,50,0,0,10,0,0
4207,175,50,0,0,10,0,0
4224,176,50,0,0,10,0,0
4248,177,50,0,0,10,0,0
4272,178,50,0,0,10,0,0
4296,179,50,0,0,10,0,0
4320,180,50,0,0,10,0,0
4321,180,50,0,0,10,0,0
4322,180,50,0,0,10,0,0
4323,180,50,0,0,10,0,0
4324,180,50,0,0,10,0,0
4325,180,50,0,0,10,0,0
4326,180,50,0,0,10,0,0
4327,180,50,0,0,10,0,0
4344,181,50,0,0,10,0,0
4368,182,50,0,0,10,0,0
4392,183,50,0,0,10,0,0
4416,184,50,0,0,10,0,0
4440,185,50,0,0,10,0,0
4441,185,50,0,0,10,0,0
4442,185,50,0,0,10,0,0
4443,185,50,0,0,10,0,0
4444,185,50,0,0,10,0,0
4445,185,50,0,0,10,0,0
4446,185,50,0,0,10,0,0
4447,185,50,0,0,10,0,0
4464,186,50,0,0,10,0,0
4488,187,50,0,0,10,0,0
4512,188,50,0,0,10,0,0
4536,189,50,0,0,10,0,0
4560,190,50,0,0,10,0,0
4561,190,50,0,0,10,0,0
4562,190,50,0,0,10,0,0
4563,190,50,0,0,10,0,0
4564,190,50,0,0,10,0,0
4565,190,50,0,0,10,0,0
4566,190,50,0,0,10,0,0
4567,190,50,0,0,10,0,0
4584,191,50,0,0,10,0,0
4608,192,50,0,0,10,0,0
4632,193,50,0,0,10,0,0
4656,194,50,0,0,10,0,0
4680,195,50,0,0,10,0,0
4681,195,50,0,0,10,0,0
4682,195,50,0,0,10,0,0
4683,195,50,0,0,10,0,0
4684,195,50,0,0,10,0,0
4685,195,50,0,0,10,0,0
4686,195,50,0,0,10,0,0
4687,195,50,0,0,10,0,0
4704,196,50,0,0,10,0,0
4728,197,50,0,0,10,0,0
4752,198,50,0,0,10,0,0
4776,199,50,0,0,10,0,0
4800,200,50,0,0,10,0,0
4801,200,50,0,0,10,0,0
4802,200,50,0,0,10,0,0
4803,200,50,0,0,10,0,0
4804,200,50,0,0,10,0,0
4805,200,50,0,0,10,0,0
4806,200,50,0,0,10,0,0
4807,200,50,0,0,10,0,0
4824,201,50,0,0,10,0,0
4848,202,50,0,0,10,0,0
4872,203,50,0,0,10,0,0
4896,204,50,0,0,10,0,0
4920,205,50,0,0,10,0,0
4921,205,50,0,0,10,0,0
4922,205,50,0,0,10,0,0
4923,205,50,0,0,10,0,0
4924,205,50,0,0,10,0,0
4925,205,50,0,0,10,0,0
4926,205,50,0,0,10,0,0
4927,205,50,0,0,10,0,0
4944,206,50,0,0,10,0,0
4968,207,50,0,0,10,0,0
4992,208,50,0,0,10,0,0
5016,209,50,0,0,10,0,0
5040,210,50,0,0,10,0,0
5041,210,50,0,0,10,0,0
5042,210,50,0,0,10,0,0
5043,210,50,0,0,10,0,0
5044,210,50,0,0,10,0,0
5045,210,50,0,0,10,0,0
5046,210,50,0,0,10,0,0
5047,210,50,0,0,10,0,0
5064,211,50,0,0,10,0,0
5088,212,50,0,0,10,0,0
5112,213,50,0,0,10,0,0
5136,214,50,0,0,10,0,0
5160,215,50,0,0,10,0,0
5161,215,50,0,0,10,0,0
5162,215,50,0,0,10,0,0
5163,215,50,0,0,10,0,0
5164,215,50,0,0,10,0,0
5165,215,50,0,0,10,0,0
5166,215,50,0,0,10,0,0
5167,215,50,0,0,10,0,0
5184,216,50,0,0,10,0,0
5208,217,50,0,0,10,0,0
5232,218,50,0,0,10,0,0
5256,219,50,0,0,10,0,0
5280,220,50,0,0,10,0,0
5281,220,50,0,0,10,0,0
5282,220,50,0,0,10,0,0
5283,220,50,0,0,10,0,0
5284,220,50,0,0,10,0,0
5285,220,50,0,0,10,0,0
5286,220,50,0,0,10,0,0
5287,220,50,0,0,10,0,0
5304,221,50,0,0,10,0,0
5328,222,50,0,0,10,0,0
5352,223,50,0,0,10,0,0
5376,224,50,0,0,10,0,0
5400,225,50,0,0,10,0,0
5401,225,50,0,0,10,0,0
5402,225,50,0,0,10,0,0
5403,225,50,0,0,10,0,0
5404,225,50,0,0,10,0,0
5405,225,50,0,0,10,0,0
5406,225,50,0,0,10,0,0
5407,225,50,0,0,10,0,0
5424,226,50,0,0,10,0,0
5448,227,50,0,0,10,0,0
5472,228,50,0,0,10,0,0
5496,229,50,0,0,10,0,0
5520,230,50,0,0,10,0,0
5521,230,50,0,0,10,0,0
5522,230,50,0,0,10,0,0
5523,230,50,0,0,10,0,0
5524,230,50,0,0,10,0,0
5525,230,50,0,0,10,0,0
5526,230,50,0,0,10,0,0
5527,230,50,0,0,10,0,0
5544,231,50,0,0,10,0,0
5568,232,50,0,0,10,0,0
5592,233,50,0,0,10,0,0
5616,234,50,0,0,10,0,0
5640,235,50,0,0,10,0,0
5641,235,50,0,0,10,0,0
5642,235,50,0,0,10,0,0
5643,235,50,0,0,10,0,0
5644,235,50,0,0,10,0,0
5645,235,50,0,0,10,0,0
5646,235,50,0,0,10,0,0
5647,235,50,0,0,10,0,0
5664,236,50,0,0,10,0,0
5688,237,50,0,0,10,0,0
5712,238,50,0,0,10,0,0
5736,239,50,0,0,10,0,0
5760,240,50,0,0,10,0,0
5761,240,50,0,0,10,0,0
5762,240,50,0,0,10,0,0
5763,240,50,0,0,10,0,0
5764,240,50,0,0,10,0,0
5765,240,50,0,0,10,0,0
5766,240,50,0,0,10,0,0
5767,240,50,0,0,10,0,0
5784,241,50,0,0,10,0,0
5808,242,50,0,0,10,0,0
5832,243,50,0,0,10,0,0
5856,244,50,0,0,10,0,0
5880,245,50,0,0,10,0,0
5881,245,50,0,0,10,0,0
5882,245,50,0,0,10,0,0
5883,245,50,0,0,10,0,0
5884,245,50,0,0,10,0,0
5885,245,50,0,0,10,0,0
5886,245,50,0,0,10,0,0
5887,245,50,0,0,10,0,0
5904,246,50,0,0,10,0,0
5928,247,50,0,0,10,0,0
5952,248,50,0,0,10,0,0
5976,249,50,0,0,10,0,0
6000,250,50,0,0,10,0,0
6001,250,50,0,0,10,0,0
6002,250,50,0,0,10,0,0
6003,250,50,0,0,10,0,0
6004,250,50,0,0,10,0,0
6005,250,50,0,0,10,0,0
6006,250,50,0,0,10,0,0
6007,250,50,0,0,10,0,0
6024,251,50,0,0,10,0,0
6048,252,50,0,0,10,0,0
6072,253,50,0,0,10,0,0
6096,254,50,0,0,10,0,0
6120,255,50,0,0,10,0,0
6121,255,50,0,0,10,0,0
6122,255,50,0,0,10,0,0
6123,255,50,0,0,10,0,0
6124,255,50,0,0,10,0,0
6125,255,50,0,0,10,0,0
6126,255,50,0,0,10,0,0
6127,255,50,0,0,10,0,0
6144,256,50,0,0,10,0,0
6168,257,50,0,0,10,0,0
6192,258,50,0,0,10,0,0
6216,259,50,0,0,10,0,0
6240,260,50,0,0,10,0,0
6241,260,50,0,0,10,0,0
6242,260,50,0,0,10,0,0
6243,260,50,0,0,10,0,0
6244,260,50,0,0,10,0,0
6245,260,50,0,0,10,0,0
6246,260,50,0,0,10,0,0
6247,260,50,0,0,10,0,0
6264,261,50,0,0,10,0,0
6288,262,50,0,0,10,0,0
6312,263,50,0,0,10,0,0
6336,264,50,0,0,10,0,0
6360,265,50,0,0,10,0,0
6361,265,50,0,0,10,0,0
6362,265,50,0,0,10,0,0
6363,265,50,0,0,10,0,0
6364,265,50,0,0,10,0,0
6365,265,50,0,0,10,0,0
6366,265,50,0,0,10,0,0
6367,265,50,0,0,10,0,0
6384,266,50,0,0,10,0,0
6408,267,50,0,0,10,0,0
6432,268,50,0,0,10,0,0
6456,269,50,0,0,10,0,0
6480,270,50,0,0,10,0,0
6481,270,50,0,0,10,0,0
6482,270,50,0,0,10,0,0
6483,270,50,0,0,10,0,0
6484,270,50,0,0,10,0,0
6485,270,50,0,0,10,0,0
6486,270,50,0,0,10,0,0
6487,270,50,0,0,10,0,0
6504,271,50,0,0,10,0,0
6528,272,50,0,0,10,0,0
6552,273,50,0,0,10,0,0
6576,274,50,0,0,10,0,0
6600,275,50,0,0,10,0,0
6601,275,50,0,0,10,0,0
6602,275,50,0,0,10,0,0
6603,275,50,0,0,10,0,0
6604,275,50,0,0,10,0,0
6605,275,50,0,0,10,0,0
6606,275,50,0,0,10,0,0
6607,275,50,0,0,10,0,0
6624,276,50,0,0,10,0,0
6648,277,50,0,0,10,0,0
6672,278,50,0,0,10,0,0
6696,279,50,0,0,10,0,0
6720,280,50,0,0,10,0,0
6721,280,50,0,0,10,0,0
6722,280,50,0,0,10,0,0
6723,280,50,0,0,10,0,0
6724,280,50,0,0,10,0,0
6725,280,50,0,0,10,0,0
6726,280,50,0,0,10,0,0
6727,280,50,0,0,10,0,0
6744,281,50,0,0,10,0,0
6768,282,50,0,0,10,0,0
6792,283,50,0,0,10,0,0
6816,284,50,0,0,10,0,0
6840,285,50,0,0,10,0,0
6841,285,50,0,0,10,0,0
6842,285,50,0,0,10,0,0
6843,285,50,0,0,10,0,0
6844,285,50,0,0,10,0,0
6845,285,50,0,0,10,0,0
6846,285,50,0,0,10,0,0
6847,285,50,0,0,10,0,0
6864,286,50,0,0,10,0,0
6888,287,50,0,0,10,0,0
6912,288,50,0,0,10,0,0
6936,289,50,0,0,10,0,0
6960,290,50,0,0,10,0,0
6961,290,50,0,0,10,0,0
6962,290,50,0,0,10,0,0
6963,290,50,0,0,10,0,0
6964,290,50,0,0,10,0,0
6965,290,50,0,0,10,0,0
6966,290,50,0,0,10,0,0
6967,290,50,0,0,10,0,0
6984,291,50,0,0,10,0,0
7008,292,50,0,0,10,0,0
7032,293,50,0,0,10,0,0
7056,294,50,0,0,10,0,0
7080,295,50,0,0,10,0,0
7081,295,50,0,0,10,0,0
7082,295,50,0,0,10,0,0
7083,295,50,0,0,10,0,0
7084,295,50,0,0,10,0,0
7085,295,50,0,0,10,0,0
7086,295,50,0,0,10,0,0
7087,295,50,0,0,10,0,0
7104,296,50,0,0,10,0,0
7128,297,50,0,0,10,0,0
7152,298,50,0,0,10,0,0
7176,299,50,0,0,10,0,0
7200,300,50,0,0,10,0,0
7201,300,50,0,0,10,0,0
7202,300,50,0,0,10,0,0
7203,300,50,0,0,10,0,0
7204,300,50,0,0,10,0,0
7205,300,50,0,0,10,0,0
7206,300,50,0,0,10,0,0
7207,300,50,0,0,10,0,0
7224,301,50,0,0,10,0,0
7248,302,50,0,0,10,0,0
7272,303,50,0,0,10,0,0
7296,304,50,0,0,10,0,0
7320,305,50,0,0,10,0,0
7321,305,50,0,0,10,0,0
7322,305,50,0,0,10,0,0
7323,305,50,0,0,10,0,0
7324,305,50,0,0,10,0,0
7325,305,50,0,0,10,0,0
7326,305,50,0,0,10,0,0
7327,305,50,0,0,10,0,0
7344,306,50,0,0,10,0,0
7368,307,50,0,0,10,0,0
7392,308,50,0,0,10,0,0
7416,309,50,0,0,10,0,0
7440,310,50,0,0,10,0,0
7441,310,50,0,0,10,0,0
7442,310,50,0,0,10,0,0
7443,310,50,0,0,10,0,0
7444,310,50,0,0,10,0,0
7445,310,50,0,0,10,0,0
7446,310,50,0,0,10,0,0
7447,310,50,0,0,10,0,0
7464,311,50,0,0,10,0,0
7488,312,50,0,0,10,0,0
7512,313,50,0,0,10,0,0
7536,314,50,0,0,10,0,0
7560,315,50,0,0,10,0,0
7561,315,50,0,0,10,0,0
7562,315,50,0,0,10,0,0
7563,315,50,0,0,10,0,0
7564,315,50,0,0,10,0,0
7565,315,50,0,0,10,0,0
7566,315,50,0,0,10,0,0
7567,315,50,0,0,10,0,0
7584,316,50,0,0,10,0,0
7608,317,50,0,0,10,0,0
7632,318,50,0,0,10,0,0
7656,319,50,0,0,10,0,0
7680,320,50,0,0,10,0,0
7681,320,50,0,0,10,0,0
7682,320,50,0,0,10,0,0
7683,320,50,0,0,10,0,0
7684,320,50,0,0,10,0,0
7685,320,50,0,0,10,0,0
7686,320,50,0,0,10,0,0
7687,320,50,0,0,10,0,0
7704,321,50,0,0,10,0,0
7728,322,50,0,0,10,0,0
7752,323,50,0,0,10,0,0
7776,324,50,0,0,10,0,0
7800,325,50,0,0,10,0,0
7801,325,50,0,0,10,0,0
7802,325,50,0,0,10,0,0
7803,325,50,0,0,10,0,0
7804,325,50,0,0,10,0,0
7805,325,50,0,0,10,0,0
7806,325,50,0,0,10,0,0
7807,325,50,0,0,10,0,0
7824,326,50,0,0,10,0,0
7848,327,50,0,0,10,0,0
7872,328,50,0,0,10,0,0
7896,329,50,0,0,10,0,0
7920,330,50,0,0,10,0,0
7921,330,50,0,0,10,0,0
7922,330,50,0,0,10,0,0
7923,330,50,0,0,10,0,0
7924,330,50,0,0,10,0,0
7925,330,50,0,0,10,0,0
7926,330,50,0,0,10,0,0
7927,330,50,0,0,10,0,0
7944,331,50,0,0,10,0,0
7968,332,50,0,0,10,0,0
7992,333,50,0,0,10,0,0
8016,334,50,0,0,10,0,0
8040,335,50,0,0,10,0,0
8041,335,50,0,0,10,0,0
8042,335,50,0,0,10,0,0
8043,335,50,0,0,10,0,0
8044,335,50,0,0,10,0,0
8045,335,50,0,0,10,0,0
8046,335,50,0,0,10,0,0
8047,335,50,0,0,10,0,0
8064,336,50,0,0,10,0,0
8088,337,50,0,0,10,0,0
8112,338,50,0,0,10,0,0
8136,339,50,0,0,10,0,0
8160,340,50,0,0,10,0,0
8161,340,50,0,0,10,0,0
8162,340,50,0,0,10,0,0
8163,340,50,0,0,10,0,0
8164,340,50,0,0,10,0,0
8165,340,50,0,0,10,0,0
8166,340,50,0,0,10,0,0
8167,340,50,0,0,10,0,0
8184,341,50,0,0,10,0,0
